svace_severity,svace_checker,file,svace_line,class_name,anchor_status,status,state,verdict_kind,red_verified,green_verified,prove_attempts,test_path,pr_title,verdict_text
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xss/CrossSiteScriptingLesson5a.java,39.0,CrossSiteScriptingLesson5a,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/xss/CrossSiteScriptingLesson5aFsmProofTest.java,Fix static analysis warning by restricting XSS_PATTERN visibility,"The FB.EI_EXPOSE_REP2 warning flags the direct assignment this.userSessionData = lessonSession; in the constructor, claiming it exposes a mutable object to external modification. However, LessonSession is a Spring-managed dependency injected by the framework, not untrusted user input or an arbitrary"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xss/CrossSiteScriptingLesson6a.java,31.0,CrossSiteScriptingLesson6a,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/xss/CrossSiteScriptingLesson6aFsmProofTest.java,FB.EI_EXPOSE_REP2 at CrossSiteScriptingLesson6a.java:31,"The FB.EI_EXPOSE_REP2 warning incorrectly flags standard Spring dependency injection as an encapsulation violation. The constructor at line 31 assigns the injected LessonSession reference to this.userSessionData without defensive copying, which is the expected pattern for framework-managed beans. Th"
Minor,FB.EI_EXPOSE_REP,org/owasp/webgoat/lessons/xss/CrossSiteScriptingQuiz.java,67.0,CrossSiteScriptingQuiz,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/lessons/xss/CrossSiteScriptingQuizFsmProofTest.java,Fix internal state exposure in CrossSiteScriptingQuiz.getResults(),"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/xss/CrossSiteScriptingQuizFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The getResults() method retur"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xss/DOMCrossSiteScripting.java,26.0,DOMCrossSiteScripting,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/xss/DOMCrossSiteScriptingFsmProofTest.java,Suppress EI_EXPOSE_REP2 warning in DOMCrossSiteScripting,"The FB.EI_EXPOSE_REP2 warning incorrectly assumes the lessonSession parameter originates from untrusted external code that could mutate it post-construction. In reality, the assignment this.lessonSession = lessonSession implements standard Spring Framework constructor injection, where the IoC contai"
Major,FB.DMI_RANDOM_USED_ONLY_ONCE,org/owasp/webgoat/lessons/xss/DOMCrossSiteScripting.java,34.0,DOMCrossSiteScripting,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/xss/DOMCrossSiteScriptingFsmProofTest.java,Fix DMI_RANDOM_USED_ONLY_ONCE by reusing SecureRandom instance,"The marker flags DMI_RANDOM_USED_ONLY_ONCE, which warns that java.util.Random instances created and used once produce predictable sequences. However, the code at line 34 explicitly instantiates java.security.SecureRandom, not java.util.Random. SecureRandom is seeded by operating-system entropy and i"
Normal,DEREF_OF_NULL.RET,org/owasp/webgoat/lessons/xss/DOMCrossSiteScripting.java,40.0,DOMCrossSiteScripting,exact,verified,pr_ready,true-positive,True,True,2,src/test/java/org/owasp/webgoat/lessons/xss/DOMCrossSiteScriptingFsmProofTest.java,Fix NPE in DOMCrossSiteScripting when lesson session value is null,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/xss/DOMCrossSiteScriptingFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: lessonSession.getValue(""randVa"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xss/DOMCrossSiteScriptingVerifier.java,35.0,DOMCrossSiteScriptingVerifier,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/xss/DOMCrossSiteScriptingVerifierFsmProofTest.java,FB.EI_EXPOSE_REP2 at DOMCrossSiteScriptingVerifier.java:35,"The checker warns that storing lessonSession directly exposes a mutable reference to external callers, but this claim does not hold because the field is declared private final and is never exposed via getters or public methods. Since DOMCrossSiteScriptingVerifier is a Spring @RestController instanti"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xss/stored/StoredCrossSiteScriptingVerifier.java,25.0,StoredCrossSiteScriptingVerifier,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/xss/stored/StoredCrossSiteScriptingVerifierFsmProofTest.java,FB.EI_EXPOSE_REP2 at StoredCrossSiteScriptingVerifier.java:25,"The marker flags the assignment this.lessonSession = lessonSession as exposing internal representation by storing a reference to an externally supplied mutable object. This is a false positive because LessonSession is a Spring-injected collaborator managed by the container, not untrusted user input."
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xxe/BlindSendFileAssignment.java,50.0,BlindSendFileAssignment,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/xxe/BlindSendFileAssignmentFsmProofTest.java,FB.EI_EXPOSE_REP2 at BlindSendFileAssignment.java:50,"The FB.EI_EXPOSE_REP2 warning incorrectly flags the direct assignment this.comments = comments; as an unsafe exposure of mutable state. In this context, comments is a Spring-managed CommentsCache bean injected via constructor dependency injection, not an arbitrary externally supplied object. The Spr"
Minor,FB.PATH_TRAVERSAL_IN,org/owasp/webgoat/lessons/xxe/BlindSendFileAssignment.java,56.0,BlindSendFileAssignment,exact,reproduced,fix_failed,true-positive-unfixed,True,False,2,src/test/java/org/owasp/webgoat/lessons/xxe/BlindSendFileAssignmentFsmProofTest.java,Fix path traversal vulnerability in BlindSendFileAssignment,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/lessons/xxe/BlindSendFileAssignmentFsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this marker needs a human "
Major,FB.RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/owasp/webgoat/lessons/xxe/BlindSendFileAssignment.java,58.0,BlindSendFileAssignment,exact,false_positive,false_positive,false-positive,False,False,3,src/test/java/org/owasp/webgoat/lessons/xxe/BlindSendFileAssignmentFsmProofTest.java,Fix ignored return value of mkdirs() in BlindSendFileAssignment,"The marker flags the ignored boolean return value of targetDirectory.mkdirs(), but the implied defect of silent failure does not hold because any directory creation error is immediately surfaced downstream. If mkdirs() fails, the subsequent Files.writeString() call throws an IOException (typically N"
Normal,COLLECTION.WRONG_ARG_TYPE,org/owasp/webgoat/lessons/xxe/CommentsCache.java,91.0,CommentsCache,exact,verified,pr_ready,true-positive,True,True,2,src/test/java/org/owasp/webgoat/lessons/xxe/CommentsCacheFsmProofTest.java,Fix comment loss in XXE lesson by correcting Map key type,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/lessons/xxe/CommentsCacheFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: In addComment(), userComments.getOrDef"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xxe/CommentsEndpoint.java,23.0,CommentsEndpoint,no-method,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/lessons/xxe/CommentsEndpointFsmProofTest.java,FB.EI_EXPOSE_REP2 at CommentsEndpoint.java:23,"The marker flags the `comments` field (line 23) and its Lombok-generated constructor for directly storing a reference to a `CommentsCache` instance. However, this class is a Spring `@RestController` that relies on dependency injection via `@AllArgsConstructor`. The `CommentsCache` is a framework-man"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xxe/ContentTypeAssignment.java,42.0,ContentTypeAssignment,exact,by_design,by_design,by-design,False,False,3,src/test/java/org/owasp/webgoat/lessons/xxe/ContentTypeAssignmentFsmProofTest.java,FB.EI_EXPOSE_REP2 at ContentTypeAssignment.java:42,The FB.EI_EXPOSE_REP2 warning correctly identifies that the constructor assigns the incoming CommentsCache reference directly to this.comments without defensive copying. This assignment is intentional because CommentsCache is a Spring-managed singleton bean injected via standard constructor dependen
Minor,FB.PATH_TRAVERSAL_IN,org/owasp/webgoat/lessons/xxe/Ping.java,32.0,Ping,exact,by_design,by_design,by-design,False,True,2,src/test/java/org/owasp/webgoat/lessons/xxe/PingFsmProofTest.java,Fix path traversal vulnerability in Ping log file creation,"This marker identifies a deliberate vulnerability in WebGoat, an OWASP training application explicitly designed to host exploitable code for security education. The username parameter, injected via @CurrentUsername, is intentionally concatenated directly into new File(webGoatHomeDirectory, ""/XXE/log"
Minor,FB.DM_DEFAULT_ENCODING,org/owasp/webgoat/lessons/xxe/Ping.java,34.0,Ping,exact,reproduced,fix_failed,true-positive-unfixed,True,False,2,src/test/java/org/owasp/webgoat/lessons/xxe/PingFsmProofTest.java,Fix default charset usage in Ping log writer,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/lessons/xxe/PingFsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this marker needs a human to write the fix. T"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/lessons/xxe/SimpleXXE.java,45.0,SimpleXXE,exact,reproduced,fix_failed,true-positive-unfixed,True,False,1,src/test/java/org/owasp/webgoat/lessons/xxe/SimpleXXEFsmProofTest.java,Fix EI_EXPOSE_REP2 by defensively copying CommentsCache in SimpleXXE,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/lessons/xxe/SimpleXXEFsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this marker needs a human to write the f"
Normal,NO_CATCH,org/owasp/webgoat/server/StartWebGoat.java,24.0,StartWebGoat,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/server/StartWebGoatFsmProofTest.java,Fix SVACE NO_CATCH warning in StartWebGoat,"The NO_CATCH marker incorrectly claims that an unhandled checked exception is thrown at line 24. Examining the chained calls .banner(new ResourceBanner(new ClassPathResource(""banner-webwolf.txt""))), none of the involved constructors or methods (ClassPathResource(String), ResourceBanner(Resource), or"
Minor,FB.NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/owasp/webgoat/server/StartWebGoat.java,44.0,StartWebGoat,exact,false_positive,false_positive,false-positive,False,True,2,src/test/java/org/owasp/webgoat/server/StartWebGoatFsmProofTest.java,FB.NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE at StartWebGoat.java:44,"The marker flags url as potentially null, but webgoat.url is a required configuration property defined in WebGoat's default application.properties, guaranteeing it is never null when printStartUpMessage runs. The static analyzer cannot inspect configuration files and conservatively assumes getProper"
Minor,FB.PATH_TRAVERSAL_IN,org/owasp/webgoat/webwolf/FileServer.java,70.0,FileServer,exact,reproduced,fix_failed,true-positive-unfixed,True,False,1,src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java,Fix path traversal vulnerability in FileServer,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this marker needs a human to write the fix."
Major,FB.RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/owasp/webgoat/webwolf/FileServer.java,71.0,FileServer,exact,verified,pr_ready,true-positive,True,True,2,src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java,Check mkdirs() return value in FileServer to prevent misleading exceptions,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The return value of destinationDir.mkdirs() w"
Minor,FB.NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/owasp/webgoat/webwolf/FileServer.java,79.0,FileServer,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java,Fix NPE in WebWolf FileServer when original filename is null,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: MultipartFile.getOriginalFilename() can retur"
Minor,FB.PATH_TRAVERSAL_IN,org/owasp/webgoat/webwolf/FileServer.java,79.0,FileServer,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java,Fix path traversal vulnerability in WebWolf file upload handler,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: Path traversal vulnerability: multipartFile.g"
Minor,FB.PATH_TRAVERSAL_IN,org/owasp/webgoat/webwolf/FileServer.java,90.0,FileServer,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java,Fix path traversal vulnerability in WebWolf FileServer username handling,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The username obtained from authentication is "
Minor,FB.PATH_TRAVERSAL_IN,org/owasp/webgoat/webwolf/FileServer.java,94.0,FileServer,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java,Prevent directory traversal in WebWolf FileServer via authenticated username,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The username from authentication is used dire"
Major,FB.RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/owasp/webgoat/webwolf/FileServer.java,98.0,FileServer,exact,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java,Fix ignored File.delete() return value for changeIndicatorFile,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/webwolf/FileServerFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: File.delete() returns false for non-empty dir"
Minor,FB.PATH_TRAVERSAL_IN,org/owasp/webgoat/webwolf/MvcConfiguration.java,52.0,MvcConfiguration,exact,reproduced,fix_failed,true-positive-unfixed,True,False,1,src/test/java/org/owasp/webgoat/webwolf/MvcConfigurationFsmProofTest.java,Fix path traversal vulnerability in MvcConfiguration,"CONFIRMED as a real defect, but UNFIXED. JUnit test `src/test/java/org/owasp/webgoat/webwolf/MvcConfigurationFsmProofTest.java` on JDK 25 fails on the unpatched code, which demonstrates the marker holds. No source-only fix could be produced that made it pass, so this marker needs a human to write th"
Major,FB.RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/owasp/webgoat/webwolf/MvcConfiguration.java,54.0,MvcConfiguration,no-method,verified,pr_ready,true-positive,True,True,1,src/test/java/org/owasp/webgoat/webwolf/MvcConfigurationFsmProofTest.java,Fix silent failure when creating WebWolf directory,"CONFIRMED, and fixed. JUnit test `src/test/java/org/owasp/webgoat/webwolf/MvcConfigurationFsmProofTest.java` on JDK 25 fails on the unpatched code and passes after the recorded change, so the marker describes a real defect and the fix addresses it. Root cause: The return value of File.mkdirs() is ig"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/webwolf/WebSecurityConfig.java,25.0,WebSecurityConfig,no-method,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/webwolf/WebSecurityConfigFsmProofTest.java,Suppress EI_EXPOSE_REP2 warning for injected UserService,"The marker flags the Lombok-generated constructor for @AllArgsConstructor as exposing a mutable UserService reference, but this is standard Spring constructor injection. The UserService is a framework-managed bean instantiated and injected exclusively by the Spring IoC container, not an arbitrary ob"
Minor,PROC_USE.VULNERABLE,org/owasp/webgoat/webwolf/WebSecurityConfig.java,47.0,WebSecurityConfig,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/webwolf/WebSecurityConfigFsmProofTest.java,PROC_USE.VULNERABLE at WebSecurityConfig.java:47,"The checker claims a process is launched from externally-controlled data, but the method `filterChain` contains exclusively Spring Security `HttpSecurity` builder configuration. There are no invocations of `Runtime.exec()`, `ProcessBuilder`, or any OS process-launching APIs, nor is there any command"
Minor,FB.EI_EXPOSE_REP,org/owasp/webgoat/webwolf/WebSecurityConfig.java,75.0,WebSecurityConfig,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/webwolf/WebSecurityConfigFsmProofTest.java,Remove redundant userDetailsServiceBean() to fix EI_EXPOSE_REP warning,"The marker flags userDetailsServiceBean() for returning a reference to the userDetailsService field, claiming it exposes mutable internal state. However, this method is annotated with @Bean, designating it as a Spring factory method whose explicit purpose is to register and expose the injected UserD"
Minor,FB.NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/owasp/webgoat/webwolf/jwt/JWTController.java,32.0,JWTController,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/webwolf/jwt/JWTControllerFsmProofTest.java,Fix null pointer warning in JWTController.decode,"The marker claims a null dereference occurs, but the code simply assigns the potentially null results of formData.getFirst() to local variables and passes them directly as arguments to JWTToken.decode(). No method calls, field accesses, or array indexing are performed on jwt, secretKey, or jwks with"
Minor,FB.EI_EXPOSE_REP2,org/owasp/webgoat/webwolf/requests/Requests.java,29.0,Requests,no-method,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/webwolf/requests/RequestsFsmProofTest.java,FB.EI_EXPOSE_REP2 at Requests.java:29,"The marker flags the Lombok-generated constructor for storing mutable dependencies (WebWolfTraceRepository and ObjectMapper) without defensive copying. However, FB.EI_EXPOSE_REP2 specifically requires that the stored reference is subsequently exposed to callers via a getter or public accessor, enabl"
Major,DEREF_OF_NULL.RET.LIB,org/owasp/webgoat/webwolf/requests/Requests.java,63.0,Requests,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/webwolf/requests/RequestsFsmProofTest.java,Fix potential NPE in allowedTrace when request URI is null,"The marker flags req.getUri().getQuery() as potentially null before calling .contains(), but the code explicitly guards against this on the preceding line of the same else if condition with req.getUri().getQuery() != null. Because Java evaluates && expressions with short-circuit semantics, the subse"
Major,SIMILAR_BRANCHES,org/owasp/webgoat/webwolf/requests/Requests.java,63.0,Requests,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/webwolf/requests/RequestsFsmProofTest.java,SIMILAR_BRANCHES at Requests.java:63,"The SIMILAR_BRANCHES warning is a false positive. The method allowedTrace initializes allowed to true and sets it to false when either of two distinct filtering conditions is met. The first guard blocks /files paths that do not contain the current username, while the second guard blocks /landing pat"
Major,DEREF_OF_NULL.RET.LIB,org/owasp/webgoat/webwolf/requests/Requests.java,65.0,Requests,exact,false_positive,false_positive,false-positive,False,False,2,src/test/java/org/owasp/webgoat/webwolf/requests/RequestsFsmProofTest.java,Fix potential NPE in allowedTrace method,"The marker flags a potential null dereference on req.getUri().getQuery().contains(...), but the code explicitly guards against this with req.getUri().getQuery() != null earlier in the same && chain. Java's short-circuit evaluation guarantees that if the query string is null, the subsequent .contains"
Minor,FB.EI_EXPOSE_REP,org/owasp/webgoat/webwolf/user/WebWolfUser.java,29.0,WebWolfUser,exact,false_positive,false_positive,false-positive,False,False,3,src/test/java/org/owasp/webgoat/webwolf/user/WebWolfUserFsmProofTest.java,Fix FB.EI_EXPOSE_REP by removing class-level @Getter,"The marker FB.EI_EXPOSE_REP incorrectly flags line 29, which resides inside the WebWolfUser constructor rather than a getter method, indicating a static-analysis misattribution. Even when evaluated against the Lombok-generated getters, the exposed fields (username, password, and the Spring Security "
